time,range_D_MP1,range_MP1_MP2,range_MP2_MP3,auto_max,auto_snr,auto_amp,auto_count,n_calls
2012-03-12 19:09:01.849376+00:00,21.3,40.0,40.0,4629.063198686537,14.27741183511013,-137.8030284859622,3,1
2012-03-12 19:15:01.849376+00:00,12.63,26.66,40.0,3877.511632373942,13.80116988918114,-138.75551237782017,3,1
2012-03-12 22:06:01.849376+00:00,1.12,2.52,3.86,4148.576038513711,18.17488614960562,-130.0080798569712,4,1
2012-03-12 22:07:01.849376+00:00,1.12,2.52,3.86,4148.576038513711,18.17488614960562,-130.0080798569712,4,3
2012-03-13 00:30:01.849693+00:00,7.51,16.3,24.81,5565.349207147079,14.95535999200107,-138.97573673643166,3,1
2012-03-13 00:36:01.849693+00:00,6.78,14.77,22.51,8039.251169803287,15.796104188939204,-137.29424834255536,3,1
2012-03-13 00:45:01.849693+00:00,6.45,14.09,21.47,8039.251169803287,15.796104188939204,-137.29424834255536,3,1
2012-03-13 01:19:01.849693+00:00,2.82,6.33,9.68,10522.436975790934,16.98969038189193,-134.90707595664992,3,1
2012-03-13 01:26:01.849693+00:00,2.55,5.73,8.76,10522.436975790934,16.98969038189193,-134.90707595664992,3,1
2012-03-13 01:29:01.849693+00:00,2.31,5.18,7.93,35179.94878560909,19.011907463552465,-130.86264179332886,3,1
2012-03-13 01:38:01.849693+00:00,0.0,0.01,0.02,35179.94878560909,19.278189409200376,-130.33007790203305,3,1
2012-03-13 01:58:01.849693+00:00,2.46,5.51,8.44,11129.42793410191,16.24723828364125,-136.39198015315128,3,1
2012-03-13 02:01:01.849693+00:00,2.46,5.51,8.44,6460.087808106029,14.367312647665637,-140.1518314251025,4,1
2012-03-13 02:07:01.849693+00:00,2.87,6.42,9.82,8797.115208470352,16.017871688516077,-136.85071334340162,5,1
2012-03-13 02:10:01.849693+00:00,2.53,5.67,8.68,1790.747682110149,12.48738701169002,-143.91168269705375,5,1
2012-03-13 02:16:01.849693+00:00,2.6,5.83,8.92,2212.08009345459,12.97970312829817,-142.92705046383747,6,1
2012-03-13 02:18:01.849693+00:00,3.53,7.87,12.03,1790.747682110149,12.48738701169002,-143.91168269705375,5,1
2012-03-13 02:23:01.849693+00:00,3.68,8.2,12.53,1362.3877298276493,12.065007050248942,-144.7564426199359,6,1
